,userId,movieId,rating
89122,577,1262,5.0
89125,577,1272,5.0
89136,577,1374,3.0
89137,577,1375,3.0
89139,577,1391,2.0
89140,577,1396,4.0
89141,577,1573,3.0
89142,577,1580,3.0
89143,577,1584,4.0
89146,577,1690,3.0
89147,577,1909,4.0
89148,577,1931,4.0
89149,577,1939,5.0
89150,577,1954,4.0
89151,577,1958,3.0
89152,577,1959,4.0
89154,577,1961,4.0
89155,577,1968,3.0
89156,577,2000,4.0
89157,577,2013,3.0
89158,577,2020,4.0
89159,577,2023,4.0
89160,577,2028,5.0
89161,577,2046,3.0
89162,577,2054,3.0
89163,577,2058,3.0
89166,577,2114,4.0
89168,577,2117,3.0
89171,577,2161,2.0
89176,577,2288,4.0
89187,577,2470,3.0
89191,577,2528,4.0
89193,577,2639,3.0
89194,577,2640,4.0
89196,577,2657,1.0
89207,577,3035,5.0
89208,577,3062,3.0
89210,577,3072,3.0
89211,577,3109,4.0
89216,578,613,3.0
89217,578,830,4.0
89244,579,11,3.0
89248,579,110,5.0
89249,579,207,5.0
89251,579,364,5.0
89253,579,480,4.0
89254,579,500,5.0
89255,579,527,5.0
89257,579,595,5.0
89258,579,596,3.0
89259,579,597,5.0
89260,579,780,5.0
89261,579,838,5.0
89262,579,892,5.0
89265,579,1391,3.0
89266,579,1544,3.0
89268,579,1573,5.0
89269,579,1580,4.0
89270,579,1588,4.0
89272,579,1653,5.0
89273,579,1680,5.0
89274,579,1688,4.0
89275,579,1735,5.0
89276,579,1831,3.0
89277,579,1907,4.0
89278,579,1909,4.0
89280,579,1923,5.0
89281,579,2018,3.0
89282,579,2028,3.0
89285,579,2087,3.0
89288,579,2355,4.0
89299,579,2687,5.0
89304,579,3034,3.0
89305,579,3082,4.0
89306,579,3114,5.0
89308,579,3176,5.0
89313,579,3512,3.0
89317,580,6,4.0
89319,580,16,4.5
89320,580,22,4.0
89321,580,25,4.0
89326,580,62,2.0
89327,580,70,5.0
89328,580,110,4.5
89329,580,111,4.0
89330,580,153,2.0
89331,580,172,3.5
89333,580,223,3.5
89335,580,231,2.5
89336,580,260,4.0
89337,580,292,3.0
89338,580,293,5.0
89339,580,296,5.0
89341,580,318,5.0
89342,580,327,2.0
89343,580,329,4.0
89345,580,350,3.5
89348,580,364,3.0
89350,580,435,2.5
89353,580,480,4.0
89355,580,508,4.0
89356,580,527,3.0
89357,580,532,2.5
89358,580,541,5.0
89360,580,587,1.5
89361,580,588,2.0
89363,580,590,4.0
89364,580,592,3.0
89365,580,593,4.5
89366,580,608,4.0
89367,580,653,3.0
89368,580,680,3.0
89369,580,714,3.0
89372,580,745,4.0
89374,580,780,3.0
89375,580,839,4.5
89376,580,849,3.5
89377,580,858,4.5
89379,580,912,0.5
89380,580,919,2.0
89381,580,924,3.5
89382,580,926,1.0
89385,580,1049,2.5
89388,580,1089,5.0
89389,580,1090,4.0
89391,580,1123,3.5
89407,580,1213,4.0
89414,580,1246,4.0
89415,580,1249,3.5
89416,580,1250,0.5
89419,580,1262,0.5
89421,580,1266,4.0
89429,580,1374,4.0
89430,580,1376,3.5
89431,580,1377,3.0
89432,580,1380,3.5
89433,580,1391,3.0
89435,580,1408,3.5
89439,580,1544,3.0
89440,580,1580,4.0
89441,580,1584,3.5
89446,580,1653,4.0
89448,580,1682,4.5
89451,580,1729,4.5
89456,580,1884,5.0
89457,580,1909,4.0
89459,580,1921,4.5
89460,580,1923,4.0
89462,580,1961,4.0
89463,580,1965,3.5
89464,580,1967,3.5
89465,580,2009,3.0
89466,580,2011,3.5
89468,580,2021,4.5
89469,580,2028,5.0
89470,580,2105,3.5
89472,580,2117,4.0
89474,580,2162,1.5
89478,580,2294,4.0
89482,580,2355,3.5
89483,580,2360,4.5
89488,580,2528,2.0
89491,580,2539,2.5
89497,580,2640,3.0
89499,580,2671,4.0
89506,580,2788,4.0
89513,580,2959,5.0
89520,580,3089,0.5
89521,580,3114,3.5
89524,580,3175,2.5
89525,580,3176,4.0
89541,580,3681,3.0
89555,580,4011,4.0
89561,580,4148,4.0
89580,580,4975,3.0
89582,580,4995,3.5
89606,580,5876,3.0
89609,580,5902,3.5
89614,580,6003,3.5
89615,580,6016,4.5
89616,580,6283,2.0
89628,580,6537,4.0
89631,580,6643,0.5
89643,580,6947,4.5
89649,580,7090,4.0
89661,580,7445,3.5
89668,580,7980,3.5
89669,580,8092,3.0
89678,580,8427,1.5
89679,580,8494,0.5
89682,580,8665,2.5
89686,580,8844,3.0
89687,580,8873,4.0
89690,580,8961,4.5
89691,580,8970,2.5
89739,580,48385,3.0
89752,581,318,5.0
89754,581,527,5.0
89759,581,2959,4.5
89765,581,4886,4.5
89769,581,4995,4.5
89792,582,260,4.0
89793,582,593,4.0
89796,582,2959,4.0
89818,582,77561,2.5
89824,582,84954,3.0
89825,582,85414,2.5
89849,583,104,3.0
89850,583,216,4.0
89851,583,239,4.5
89852,583,296,4.0
89855,583,588,3.5
89856,583,593,2.5
89857,583,594,2.0
89858,583,595,4.0
89859,583,1088,3.5
89860,583,1380,3.0
89861,583,1688,3.0
89864,583,1777,3.5
89865,583,1907,4.0
89866,583,2059,2.5
89870,583,2687,3.0
89879,583,6619,3.0
89882,583,7451,3.0
89884,583,31685,2.0
89906,584,19,3.0
89907,584,22,4.0
89913,584,110,5.0
89914,584,150,5.0
89915,584,153,3.0
89916,584,158,5.0
89918,584,161,5.0
89919,584,165,5.0
89920,584,173,4.0
89921,584,185,5.0
89922,584,186,5.0
89923,584,193,1.0
89924,584,196,4.0
89925,584,203,5.0
89926,584,204,4.0
89928,584,218,4.0
89930,584,227,4.0
89931,584,231,2.0
89932,584,234,2.0
89933,584,236,4.0
89935,584,252,4.0
89936,584,253,3.0
89938,584,257,5.0
89939,584,261,5.0
89940,584,276,3.0
89942,584,288,1.0
89943,584,292,5.0
89944,584,293,3.0
89945,584,296,3.0
89946,584,300,3.0
89947,584,315,5.0
89950,584,329,4.0
89952,584,338,4.0
89953,584,339,4.0
89956,584,350,5.0
89958,584,364,5.0
89960,584,377,5.0
89961,584,380,5.0
89965,584,435,3.0
89966,584,440,5.0
89968,584,454,5.0
89972,584,480,5.0
89973,584,500,5.0
89974,584,508,5.0
89976,584,585,3.0
89977,584,586,4.0
89978,584,587,5.0
89979,584,588,4.0
89981,584,590,5.0
89982,584,592,3.0
89983,584,593,4.0
89984,584,595,5.0
89985,584,597,3.0
89987,585,16,5.0
89988,585,88,4.0
89989,585,111,4.5
89990,585,175,3.5
89991,585,223,4.5
89992,585,296,5.0
89994,585,431,4.0
89995,585,441,3.5
89997,585,858,5.0
89999,585,1089,4.5
90000,585,1213,5.0
90003,585,1405,4.0
90008,585,1895,4.0
90011,585,2447,4.0
90012,585,2502,4.0
90015,585,2959,5.0
90022,585,4011,5.0
90031,585,6016,5.0
90033,585,7445,4.5
90049,586,110,5.0
90050,586,161,4.5
90051,586,168,3.5
90052,586,185,3.5
90053,586,260,4.5
90055,586,318,5.0
90056,586,339,4.0
90058,586,380,4.5
90059,586,440,4.0
90061,586,527,2.5
90063,586,553,4.5
90064,586,587,4.0
90065,586,588,4.5
90068,586,786,4.0
90069,586,832,4.0
90070,586,858,3.0
90071,586,1073,4.5
90078,586,1265,4.5
90082,586,1374,5.0
90083,586,1376,4.5
90084,586,1485,4.0
90085,586,1580,5.0
90086,586,1597,4.0
90087,586,1610,4.5
90088,586,1645,3.5
90091,586,1833,4.0
90092,586,2006,3.5
90093,586,2011,5.0
90094,586,2028,2.5
90095,586,2058,4.0
90096,586,2268,3.5
90101,586,2640,3.5
90105,586,3114,4.5
90107,586,3175,5.0
90115,586,4886,5.0
90116,586,4958,4.0
90135,586,8665,5.0
90142,586,42738,4.5
90171,586,77561,5.0
90224,586,122906,5.0
90257,587,11,4.0
90258,587,21,4.0
90261,587,58,5.0
90262,587,141,4.0
90263,587,153,3.0
90264,587,205,3.0
90265,587,235,4.0
90266,587,236,5.0
90267,587,252,4.0
90268,587,296,5.0
90269,587,329,4.0
90272,587,345,4.0
90276,587,380,4.0
90278,587,440,4.0
90279,587,445,4.0
90280,587,497,4.0
90281,587,500,5.0
90283,587,534,4.0
90285,587,587,5.0
90286,587,590,5.0
90287,587,597,4.0
90288,587,628,5.0
90289,587,691,4.0
90290,587,765,3.0
90291,587,830,2.0
90292,587,838,4.0
90293,587,898,4.0
90294,587,910,4.0
90295,587,913,3.0
90298,587,934,4.0
90300,587,1073,4.0
90317,587,1259,4.0
90324,587,1367,3.0
90325,587,1371,4.0
90326,587,1372,4.0
90328,587,1374,4.0
90329,587,1375,4.0
90330,587,1376,4.0
90331,587,1380,3.0
90332,587,1541,3.0
90333,587,1544,5.0
90334,587,1580,4.0
90335,587,1597,4.0
90337,587,1641,4.0
90341,587,1883,4.0
90342,587,1948,4.0
90343,587,1958,5.0
90344,587,2000,4.0
90345,587,2001,4.0
90347,587,2006,4.0
90349,587,2054,3.0
90350,587,2080,4.0
90351,587,2108,4.0
90358,587,2259,4.0
90359,587,2289,4.0
90360,587,2300,1.0
90361,587,2302,3.0
90369,587,2436,5.0
90370,587,2469,4.0
90371,587,2470,4.0
90373,587,2539,1.0
90376,587,2605,5.0
90378,587,2657,5.0
90381,587,2731,4.0
90383,587,2779,4.0
90392,587,3082,5.0
90393,587,3114,4.0
90395,587,3175,5.0
90422,588,6,5.0
90424,588,16,4.0
90425,588,20,2.0
90426,588,21,3.0
90427,588,22,3.0
90428,588,25,3.0
90433,588,110,5.0
90434,588,147,3.0
90435,588,150,3.0
90436,588,161,4.0
90437,588,163,3.0
90438,588,165,4.0
90439,588,175,4.0
90440,588,185,1.0
90441,588,198,3.0
90442,588,204,2.0
90444,588,217,1.0
90445,588,223,5.0
90447,588,231,2.0
90448,588,253,2.0
90449,588,288,3.0
90450,588,292,3.0
90451,588,296,5.0
90452,588,300,4.0
90454,588,318,5.0
90455,588,333,4.0
90458,588,350,3.0
90460,588,364,3.0
90462,588,380,3.0
90464,588,431,3.0
90466,588,454,3.0
90468,588,480,3.0
90469,588,527,4.0
90471,588,590,3.0
90472,588,592,2.0
90473,588,593,5.0
90475,588,766,3.0
90477,589,25,5.0
90479,589,111,5.0
90480,589,150,4.0
90481,589,161,3.0
90482,589,185,3.0
90483,589,193,3.0
90484,589,231,4.0
90485,589,235,4.0
90486,589,246,5.0
90488,589,296,5.0
90489,589,300,3.0
90490,589,318,5.0
90493,589,350,3.0
90498,589,454,4.0
90500,589,508,4.0
90501,589,509,4.0
90502,589,527,5.0
90505,589,586,3.0
90506,589,587,5.0
90507,589,590,5.0
90508,589,593,5.0
90511,589,780,5.0
90512,589,788,4.0
90514,589,1092,3.0
90520,590,5,2.0
90521,590,6,3.5
90523,590,11,3.0
90525,590,19,2.0
90530,590,104,3.5
90531,590,110,4.0
90532,590,111,4.0
90533,590,150,4.5
90534,590,153,2.5
90535,590,161,4.0
90536,590,163,3.0
90537,590,165,3.0
90538,590,168,3.0
90539,590,186,2.5
90540,590,193,2.0
90541,590,196,2.5
90542,590,216,2.0
90543,590,231,2.0
90544,590,260,5.0
90545,590,277,3.0
90546,590,296,4.5
90547,590,303,3.0
90549,590,318,4.5
90550,590,329,3.0
90551,590,333,2.5
90552,590,339,3.0
90555,590,350,2.5
90559,590,364,4.5
90563,590,377,3.0
90564,590,379,2.0
90565,590,380,3.0
90567,590,431,4.0
90568,590,435,2.0
90569,590,440,4.0
90571,590,480,4.0
90573,590,500,2.5
90574,590,508,4.0
90576,590,524,4.5
90577,590,527,5.0
90578,590,541,4.5
90579,590,551,3.5
90580,590,552,3.0
90581,590,553,4.0
90583,590,585,2.0
90584,590,586,3.0
90585,590,588,4.0
90587,590,590,3.0
90588,590,592,3.5
90589,590,593,3.5
90590,590,594,5.0
90591,590,595,4.5
90592,590,596,4.0
90593,590,597,3.0
90594,590,608,4.0
90595,590,648,3.5
90596,590,673,3.0
90600,590,762,2.0
90601,590,780,4.0
90602,590,784,1.5
90604,590,788,2.0
90605,590,801,2.0
90606,590,805,3.5
90607,590,837,2.5
90609,590,858,5.0
90610,590,898,4.0
90611,590,903,4.5
90614,590,909,4.0
90615,590,910,5.0
90616,590,912,5.0
90617,590,913,4.5
90618,590,914,4.0
90620,590,919,5.0
90621,590,920,5.0
90622,590,921,3.5
90623,590,922,4.0
90624,590,923,4.0
90625,590,924,5.0
90626,590,926,4.0
90627,590,928,4.0
90630,590,940,5.0
90631,590,942,4.0
90632,590,951,4.0
90633,590,953,5.0
90634,590,954,5.0
90635,590,955,4.0
90636,590,968,3.0
90647,590,1073,3.0
90651,590,1089,4.0
90652,590,1090,3.5
90653,590,1092,2.5
90654,590,1093,2.5
90657,590,1124,3.5
90674,590,1213,4.0
90685,590,1245,4.0
90686,590,1246,3.5
90687,590,1247,4.0
90688,590,1248,4.0
90689,590,1250,5.0
90694,590,1259,3.5
90695,590,1262,4.5
90696,590,1265,4.0
90697,590,1266,4.5
90700,590,1272,4.5
90702,590,1278,4.0
90719,590,1358,4.0
90720,590,1359,2.0
90721,590,1367,3.0
90722,590,1371,2.5
90723,590,1372,4.0
90725,590,1374,4.5
90726,590,1375,3.5
90727,590,1376,3.5
90728,590,1377,2.5
90729,590,1380,3.0
90733,590,1391,2.5
90735,590,1407,2.5
90737,590,1485,2.5
90740,590,1544,3.0
90741,590,1552,3.0
90742,590,1562,2.0
90744,590,1580,3.5
90745,590,1584,3.0
90746,590,1587,3.0
90747,590,1597,3.0
90749,590,1610,4.5
90751,590,1641,4.0
90752,590,1644,2.0
90753,590,1645,3.0
90754,590,1653,3.0
90757,590,1690,2.0
90759,590,1717,2.0
90761,590,1722,2.5
90763,590,1777,2.5
90764,590,1792,3.5
90766,590,1894,3.0
90768,590,1923,2.5
90769,590,1945,5.0
90770,590,1947,4.0
90771,590,1948,3.0
90774,590,1954,4.5
90775,590,1955,4.0
90776,590,1961,4.0
90781,590,1997,4.0
90782,590,2000,3.5
90783,590,2005,4.0
90784,590,2006,3.5
90786,590,2011,3.0
90788,590,2013,2.5
90789,590,2022,3.5
90790,590,2023,3.0
90791,590,2028,4.0
90792,590,2058,3.5
90796,590,2080,3.5
90798,590,2082,3.0
90800,590,2085,4.0
90801,590,2099,3.0
90802,590,2100,3.5
90804,590,2133,2.5
90806,590,2160,4.0
90808,590,2176,3.5
90811,590,2193,3.5
90814,590,2268,4.0
90816,590,2291,3.5
90817,590,2300,4.0
90819,590,2302,4.0
90820,590,2321,3.0
90842,590,2470,3.0
90845,590,2539,3.0
90848,590,2565,4.0
90851,590,2605,3.5
90852,590,2617,3.5
90854,590,2640,4.0
90856,590,2642,2.0
90858,590,2654,3.5
90859,590,2657,3.0
90860,590,2662,4.5
90892,590,2959,3.5
90898,590,3033,4.0
90899,590,3034,3.5
90900,590,3035,4.0
90903,590,3062,4.5
90907,590,3082,3.0
90913,590,3175,2.5
90929,590,3396,4.0
90953,590,3635,3.5
90954,590,3638,2.5
90958,590,3681,3.5
90959,590,3683,3.5
90982,590,3980,3.0
90987,590,4011,4.0
90999,590,4247,1.5
91019,590,4643,2.5
91026,590,4816,2.5
91027,590,4823,2.5
91033,590,4954,3.5
91037,590,4995,4.0
91055,590,5434,3.5
91064,590,5693,3.0
91085,590,6537,3.0
91099,590,6947,3.0
91100,590,6957,2.5
91124,590,7840,4.0
91125,590,7980,4.0
91130,590,8491,4.0
91134,590,8665,3.0
91136,590,8814,0.5
91138,590,8874,3.0
91139,590,8961,4.0
91151,590,31685,3.5
91166,590,40819,3.5
91188,590,49530,3.0
91245,591,24,2.0
91246,591,223,4.0
91247,591,260,5.0
91250,591,968,2.0
91253,591,2355,4.0
91269,591,2761,4.0
91272,591,2770,3.0
91278,591,2959,2.0
91282,591,3114,5.0
91285,591,3176,3.0
91300,592,6,3.0
91302,592,15,4.0
91303,592,19,4.0
91304,592,21,3.0
91305,592,24,4.0
91308,592,93,3.0
91309,592,95,3.0
91310,592,110,5.0
91311,592,112,3.0
91312,592,141,3.0
91313,592,145,3.0
91314,592,150,5.0
91315,592,153,3.0
91316,592,158,4.0
91318,592,161,4.0
91319,592,163,5.0
91320,592,165,3.0
91321,592,173,3.0
91322,592,177,1.0
91323,592,185,3.0
91324,592,196,3.0
91325,592,198,5.0
91326,592,204,3.0
91329,592,231,3.0
91330,592,240,2.0
91331,592,253,4.0
91332,592,276,3.0
91333,592,277,3.0
91334,592,293,4.0
91335,592,296,4.0
91336,592,303,3.0
91337,592,315,2.0
91340,592,318,4.0
91342,592,329,3.0
91343,592,333,3.0
91344,592,339,5.0
91350,592,364,5.0
91353,592,377,3.0
91354,592,380,5.0
91355,592,405,1.0
91356,592,415,1.0
91361,592,435,3.0
91362,592,437,3.0
91364,592,454,3.0
91366,592,480,5.0
91368,592,489,3.0
91369,592,490,4.0
91370,592,500,5.0
91373,592,533,4.0
91375,592,540,3.0
91376,592,551,1.0
91377,592,553,5.0
91378,592,586,4.0
91379,592,587,4.0
91380,592,588,5.0
91382,592,590,4.0
91383,592,592,5.0
91384,592,593,5.0
91385,592,594,3.0
91386,592,595,5.0
91387,592,597,3.0
91389,592,648,4.0
91391,592,780,5.0
91392,592,788,3.0
91396,593,110,3.0
91397,593,141,4.0
91398,593,150,3.0
91399,593,231,2.5
91400,593,260,5.0
91401,593,318,4.5
91402,593,339,2.0
91406,593,364,3.5
91407,593,377,2.5
91408,593,500,2.5
91409,593,527,3.5
91411,593,588,3.5
91412,593,593,4.0
91413,593,595,3.5
91414,593,608,4.5
91415,593,648,3.0
91417,593,780,2.5
91418,593,858,5.0
91419,593,892,4.0
91420,593,912,5.0
91421,593,914,4.0
91422,593,1073,2.5
91429,593,1265,2.5
91430,593,1267,4.0
91433,593,1411,4.0
91436,593,1580,1.5
91442,593,1923,3.0
91443,593,1968,1.5
91445,593,2291,3.0
91447,593,2355,2.5
91455,593,2959,4.0
91469,593,4995,4.0
91480,593,7090,4.5
91484,593,8961,3.0
91493,593,48385,3.0
91498,594,11,5.0
91500,594,28,4.5
91504,594,70,3.5
91505,594,110,5.0
91506,594,140,4.5
91507,594,145,4.0
91508,594,150,3.5
91509,594,158,4.5
91511,594,165,4.5
91512,594,186,3.5
91513,594,196,4.0
91514,594,204,4.5
91516,594,223,4.0
91517,594,252,5.0
91518,594,253,0.5
91521,594,284,4.5
91522,594,289,4.5
91523,594,315,4.5
91526,594,329,4.0
91527,594,339,5.0
91528,594,364,5.0
91531,594,377,4.5
91532,594,380,4.5
91533,594,393,4.5
91536,594,480,5.0
91538,594,497,4.0
91539,594,509,4.0
91541,594,552,5.0
91542,594,586,5.0
91543,594,587,5.0
91544,594,588,4.5
91546,594,592,4.5
91547,594,593,5.0
91548,594,594,4.0
91549,594,595,5.0
91550,594,597,5.0
91551,594,648,5.0
91552,594,653,5.0
91554,594,762,4.0
91555,594,780,4.5
91556,594,786,5.0
91558,594,839,5.0
91559,594,858,4.0
91560,594,919,4.0
91561,594,920,4.5
91562,594,990,4.5
91564,594,1088,4.5
91574,594,1370,4.5
91576,594,1407,0.5
91577,594,1429,4.0
91579,594,1497,5.0
91583,594,1580,4.5
91588,594,1652,4.5
91590,594,1687,4.0
91598,594,1923,4.0
91600,594,2000,4.5
91601,594,2001,4.5
91603,594,2028,4.0
91604,594,2058,4.5
91605,594,2059,4.0
91608,594,2196,5.0
91609,594,2268,4.0
91610,594,2269,5.0
91612,594,2395,4.0
91620,594,2617,3.5
91622,594,2640,4.0
91623,594,2671,5.0
91650,594,4517,0.5
91654,594,4823,5.0
91684,594,6723,4.0
91704,594,7345,4.0
91706,594,7450,4.5
91722,594,8643,5.0
91725,594,8866,4.5
91726,594,8869,5.0
91730,595,501,4.0
91731,595,509,5.0
91732,595,780,4.0
91736,595,1278,5.0
91740,595,1966,4.0
91746,595,2761,5.0
91747,595,2770,3.0
91753,596,141,3.5
91754,596,150,3.5
91755,596,153,2.5
91756,596,260,4.0
91757,596,329,3.0
91758,596,345,3.5
91760,596,364,4.0
91763,596,508,3.5
91764,596,527,4.0
91765,596,533,3.0
91766,596,541,4.0
91767,596,581,4.0
91769,596,592,3.5
91770,596,593,4.0
91771,596,595,4.0
91772,596,616,4.0
91773,596,802,3.5
91774,596,858,3.5
91776,596,919,4.0
91777,596,924,4.0
91792,596,1265,3.0
91799,596,1372,3.5
91800,596,1374,4.0
91801,596,1375,4.0
91802,596,1376,4.0
91803,596,1377,3.0
91807,596,1499,1.0
91810,596,1562,2.0
91812,596,1610,3.5
91814,596,1644,2.5
91815,596,1653,3.5
91816,596,1688,4.5
91817,596,1690,3.0
91819,596,1722,2.0
91823,596,1831,2.5
91827,596,1907,4.0
91828,596,1909,3.5
91829,596,1911,3.0
91831,596,1961,3.0
91832,596,1968,3.5
91837,596,2288,5.0
91838,596,2294,3.0
91844,596,2428,3.5
91846,596,2501,3.5
91848,596,2640,3.5
91850,596,2642,2.5
91852,596,2687,4.0
91862,596,2959,4.0
91867,596,3114,3.5
91885,596,3786,4.0
91906,596,4886,3.5
91912,596,4995,3.0
91928,596,5971,5.0
91938,596,6537,2.5
91958,596,8665,3.5
91960,596,8874,4.5
91961,596,8961,4.0
91995,596,49530,2.5
92034,596,77561,3.0
92048,596,85414,3.5
92107,596,122906,5.0
92160,597,6,3.0
92163,597,11,3.0
92165,597,21,5.0
92173,597,69,4.0
92174,597,70,2.0
92175,597,101,5.0
92176,597,104,5.0
92177,597,110,5.0
92179,597,144,2.0
92180,597,145,2.0
92181,597,153,3.0
92183,597,173,1.0
92184,597,176,4.0
92185,597,223,3.0
92187,597,235,4.0
92188,597,236,2.0
92189,597,246,5.0
92190,597,260,5.0
92191,597,281,5.0
92192,597,288,3.0
92193,597,292,4.0
92194,597,322,5.0
92195,597,339,3.0
92196,597,348,5.0
92202,597,377,4.0
92203,597,380,2.0
92206,597,440,4.0
92207,597,441,5.0
92213,597,480,5.0
92215,597,490,3.0
92216,597,492,4.0
92218,597,500,4.0
92219,597,507,3.0
92220,597,541,4.0
92223,597,562,4.0
92224,597,587,4.0
92225,597,588,4.0
92227,597,592,4.0
92228,597,597,4.0
92230,597,615,3.0
92231,597,648,4.0
92232,597,708,3.0
92234,597,745,4.0
92236,597,780,1.0
92238,597,786,1.0
92240,597,858,5.0
92242,597,903,3.0
92244,597,909,4.0
92245,597,913,4.0
92246,597,919,4.0
92247,597,922,5.0
92250,597,942,4.0
92251,597,953,5.0
92252,597,996,2.0
92261,597,1073,5.0
92268,597,1089,4.0
92269,597,1090,5.0
92270,597,1091,4.0
92276,597,1124,5.0
92277,597,1125,4.0
92317,597,1246,5.0
92318,597,1247,5.0
92320,597,1257,5.0
92321,597,1259,5.0
92323,597,1265,5.0
92324,597,1267,5.0
92326,597,1272,5.0
92328,597,1278,5.0
92344,597,1370,4.0
92345,597,1377,3.0
92346,597,1380,5.0
92348,597,1392,3.0
92355,597,1485,2.0
92360,597,1541,2.0
92361,597,1544,3.0
92362,597,1550,1.0
92363,597,1552,4.0
92364,597,1562,1.0
92366,597,1573,3.0
92367,597,1580,3.0
92368,597,1581,2.0
92369,597,1586,4.0
92370,597,1597,3.0
92372,597,1610,5.0
92377,597,1635,5.0
92378,597,1641,4.0
92379,597,1648,4.0
92383,597,1687,2.0
92384,597,1701,5.0
92388,597,1722,3.0
92394,597,1777,5.0
92397,597,1845,4.0
92398,597,1883,4.0
92399,597,1885,4.0
92405,597,1923,5.0
92407,597,1945,4.0
92409,597,1954,5.0
92410,597,1955,5.0
92411,597,1956,5.0
92412,597,1957,4.0
92413,597,1958,5.0
92414,597,1959,4.0
92415,597,1961,5.0
92418,597,1965,4.0
92419,597,1968,5.0
92421,597,1997,5.0
92422,597,2000,5.0
92423,597,2001,4.0
92426,597,2013,3.0
92427,597,2014,4.0
92428,597,2022,3.0
92429,597,2023,3.0
92430,597,2028,5.0
92432,597,2064,5.0
92436,597,2088,2.0
92437,597,2100,4.0
92438,597,2105,3.0
92439,597,2108,4.0
92440,597,2109,5.0
92441,597,2110,5.0
92442,597,2114,5.0
92444,597,2116,4.0
92447,597,2133,3.0
92448,597,2134,4.0
92453,597,2155,3.0
92454,597,2171,3.0
92465,597,2259,5.0
92468,597,2288,5.0
92469,597,2289,5.0
92470,597,2290,5.0
92471,597,2291,4.0
92473,597,2302,5.0
92475,597,2313,4.0
92476,597,2321,3.0
92480,597,2359,4.0
92486,597,2395,5.0
92509,597,2470,4.0
92516,597,2502,4.0
92519,597,2517,3.0
92526,597,2539,3.0
92530,597,2567,3.0
92537,597,2639,4.0
92538,597,2640,4.0
92540,597,2690,5.0
92552,597,2749,4.0
92554,597,2770,2.0
92555,597,2779,4.0
92573,597,2928,3.0
92591,597,3033,3.0
92594,597,3040,5.0
92599,597,3072,5.0
92602,598,593,0.5
92626,599,6,4.5
92630,599,11,2.5
92631,599,12,1.5
92632,599,15,1.5
92633,599,16,3.0
92635,599,18,3.0
92636,599,19,3.0
92637,599,20,1.5
92638,599,21,4.0
92640,599,24,2.5
92657,599,65,2.0
92658,599,69,2.5
92659,599,70,3.5
92660,599,73,3.0
92661,599,75,1.0
92662,599,76,2.5
92663,599,79,2.0
92664,599,81,2.5
92665,599,87,0.5
92666,599,88,0.5
92667,599,89,2.5
92668,599,93,1.5
92669,599,95,2.0
92670,599,97,3.0
92671,599,100,2.0
92672,599,101,2.5
92673,599,104,2.5
92674,599,110,3.5
92675,599,111,3.5
92676,599,112,5.0
92677,599,141,3.0
92678,599,144,2.5
92679,599,145,3.0
92680,599,147,2.5
92681,599,150,2.5
92682,599,153,2.0
92683,599,155,2.5
92684,599,157,1.5
92685,599,158,1.0
92688,599,161,3.5
92689,599,163,3.5
92690,599,164,2.5
92691,599,165,3.0
92692,599,168,1.5
92693,599,170,3.0
92694,599,172,2.0
92695,599,173,2.5
92696,599,175,2.5
92699,599,185,2.5
92700,599,186,1.5
92703,599,193,1.5
92705,599,196,2.5
92706,599,198,3.0
92707,599,203,2.5
92708,599,207,2.5
92712,599,215,4.5
92713,599,216,2.5
92714,599,218,2.0
92715,599,223,3.5
92716,599,229,2.5
92718,599,231,3.5
92720,599,234,1.0
92721,599,235,3.5
92722,599,236,2.5
92724,599,240,1.5
92725,599,248,1.5
92726,599,250,1.0
92727,599,252,2.0
92728,599,253,3.0
92730,599,260,5.0
92731,599,262,2.5
92732,599,267,1.0
92734,599,274,1.0
92735,599,276,3.0
92736,599,277,1.5
92737,599,281,3.0
92739,599,288,3.0
92740,599,292,3.0
92741,599,293,5.0
92742,599,296,5.0
92743,599,300,3.5
92744,599,303,3.5
92746,599,314,2.5
92749,599,318,4.0
92750,599,322,3.5
92752,599,327,2.5
92754,599,329,4.0
92755,599,332,1.5
92756,599,333,2.5
92758,599,338,3.0
92761,599,345,2.5
92762,599,348,3.0
92764,599,350,2.0
92773,599,364,3.0
92782,599,377,3.0
92783,599,379,2.5
92784,599,380,3.0
92787,599,393,2.5
92788,599,405,2.5
92792,599,414,2.0
92793,599,415,1.5
92797,599,423,2.5
92798,599,424,1.5
92800,599,429,1.5
92801,599,431,4.0
92804,599,435,1.5
92805,599,437,1.5
92806,599,438,2.0
92807,599,440,2.5
92808,599,441,3.5
92810,599,453,2.0
92811,599,454,3.0
92812,599,455,2.0
92816,599,460,2.0
92818,599,466,3.5
92819,599,468,2.0
92822,599,473,1.0
92826,599,480,4.0
92831,599,492,2.5
92833,599,497,3.0
92834,599,500,3.0
92835,599,502,2.0
92836,599,505,1.0
92837,599,508,3.0
92842,599,524,2.5
92846,599,533,2.5
92847,599,535,3.0
92850,599,541,4.5
92851,599,542,2.0
92853,599,544,1.5
92854,599,546,2.0
92855,599,547,2.5
92856,599,548,1.5
92857,599,551,3.5
92858,599,552,2.0
92859,599,553,2.5
92861,599,562,2.0
92863,599,575,0.5
92864,599,577,1.5
92865,599,580,3.0
92866,599,585,2.0
